Name,Model,Date of assembly,Price,Brand,KM Driven,Fuel Type,Body Type,Seat capicity,No. of prev owners,Transmission,city
2010 Used Maruti Suzuki 800 in Srinagar,800 [2008-2014],2010,75000,Maruti Suzuki,70000,Petrol,Hatchback,0,Second Owner ,Manual,srinagar
2012 Used Toyota Innova in Srinagar,Innova [2009-2012],2012,510000,Toyota,190000,Diesel,SUV,7,Fourth Owner,Manual,srinagar
2015 Used Maruti Suzuki Swift in Srinagar,Swift [2014-2018],2015,300000,Maruti Suzuki,100000,Petrol,Hatchback,5,First Owner ,Manual,srinagar
2013 Used Maruti Suzuki Swift DZire in Srinagar,Swift DZire [2011-2015],2013,300000,Maruti Suzuki,195000,Diesel,Sedan,5,Second Owner ,Manual,srinagar
2014 Used Honda City in Srinagar,City [2014-2017],2014,400000,Honda,42000,Petrol,Sedan,5,Second Owner ,Automatic,srinagar
2016 Used Hyundai Creta in Srinagar,Creta [2015-2017],2016,700000,Hyundai,150000,Diesel,SUV,5,Third Owner ,Manual,srinagar
2024 Used Mercedes-Benz GLA in Indore,GLA,2024,4655000,Mercedes-Benz,3110,Petrol,SUV,5,UnRegistered Car,Automatic (DCT),indore
2022 Used Tata Nexon in Indore,Nexon [2020-2023],2022,915000,Tata,31730,Diesel,CompactSuv,5,First Owner,Automatic (AMT),indore
2024 Used Audi A6 in Indore,A6,2024,6500000,Audi,6851,Petrol,Sedan,5,UnRegistered Car,Automatic (DCT),indore
2017 Used Jaguar XF in Indore,XF,2017,2795000,Jaguar,21782,Diesel,Sedan,5,First Owner ,Automatic,indore
2022 Used Mercedes-Benz C-Class in Indore,C-Class [2022-2024],2022,4600000,Mercedes-Benz,29500,Diesel,Sedan,5,First Owner ,Automatic (TC),indore
2024 Used Audi Q3 Sportback in Indore,Q3 Sportback,2024,4851000,Audi,14300,Petrol,Coupe,5,First Owner ,Automatic (DCT),indore
2017 Used Land Rover Range Rover Evoque in Indore,Range Rover Evoque [2016-2020],2017,3195000,Land Rover,43893,Diesel,SUV,5,First Owner ,Automatic,indore
2016 Used Hyundai Xcent in Indore,Xcent [2014-2017],2016,295000,Hyundai,42154,Petrol,CompactSedan,5,Second Owner,Manual,indore
2023 Used Mercedes-Benz EQB in Indore,EQB,2023,4699000,Mercedes-Benz,18600,Electric,SUV,5,UnRegistered Car,Automatic,indore
2022 Used Mercedes-Benz E-Class in Indore,E-Class [2017-2021],2022,5399000,Mercedes-Benz,43000,Petrol,Sedan,5,First Owner,Automatic,indore
2022 Used Mercedes-Benz E-Class in Indore,E-Class [2021-2024],2022,5599000,Mercedes-Benz,37000,Diesel,Sedan,5,First Owner ,Automatic (TC),indore
2024 Used Mercedes-Benz C-Class in Indore,C-Class [2022-2024],2024,5300000,Mercedes-Benz,3500,Petrol,Sedan,5,UnRegistered Car,Automatic (TC),indore
2016 Used Mercedes-Benz E-Class in Indore,E-Class [2015-2017],2016,1999000,Mercedes-Benz,81609,Diesel,Sedan,5,First Owner ,Automatic,indore
2021 Used Mercedes-Benz E-Class in Indore,E-Class [2015-2017],2021,4599000,Mercedes-Benz,42644,Petrol,Sedan,5,First Owner ,Automatic,indore
2022 Used Tata Nexon in Indore,Nexon [2020-2023],2022,687000,Tata,12162,Petrol,CompactSuv,5,First Owner,Automatic (AMT),indore
2016 Used Honda City in Indore,City [2014-2017],2016,493190,Honda,61372,Petrol,Sedan,5,Second Owner,Manual,indore
2019 Used Honda City in Indore,City 4th Generation,2019,724755,Honda,43835,Petrol,Sedan,5,Second Owner,Automatic (CVT),indore
2014 Used Renault Duster in Indore,Duster [2012-2015],2014,368000,Renault,95497,Diesel,SUV,5,Second Owner,Manual,indore
2017 Used Honda City in Indore,City 4th Generation,2017,594280,Honda,51960,Diesel,Sedan,5,First Owner,Manual,indore
2016 Used Ford Ecosport in Indore,EcoSport [2015-2017],2016,493640,Ford,68805,Diesel,SUV,5,First Owner,Manual,indore
2022 Used Hyundai Venue in Indore,Venue [2019-2022],2022,767000,Hyundai,25760,Petrol,CompactSuv,5,First Owner,Manual,indore
2022 Used Honda City in Indore,City 4th Generation,2022,877000,Honda,40142,Petrol,Sedan,5,First Owner,Manual,indore
2022 Used Maruti Suzuki Alto 800 in Indore,Alto 800,2022,359000,Maruti Suzuki,27035,Petrol,Hatchback,5,First Owner,Manual,indore
2019 Used Honda City in Indore,City 4th Generation,2019,651755,Honda,57280,Petrol,Sedan,5,First Owner,Automatic (CVT),indore
2018 Used Datsun Go Plus in Indore,GO+,2018,245150,Datsun,24519,Petrol,Hatchback,7,First Owner,Manual,indore
2019 Used Tata Nexon in Indore,Nexon [2017-2020],2019,534000,Tata,73308,Diesel,SUV,5,First Owner,Manual,indore
2017 Used Mahindra KUV100 in Indore,KUV100 [2016-2017],2017,297000,Mahindra,54647,Petrol,Hatchback,6,First Owner,Manual,indore
2023 Used Tata Tiago in Indore,Tiago,2023,473565,Tata,33565,Petrol,Hatchback,5,First Owner,Manual,indore
2017 Used Maruti Suzuki Ciaz in Kanpur,Ciaz [2014-2017],2017,465000,Maruti Suzuki,68000,Diesel,Sedan,5,Second Owner,Manual,shahjahanpur
2019 Used Hyundai Verna in Kanpur,Verna [2015-2017],2019,750000,Hyundai,79000,Diesel,Sedan,5,Second Owner ,Manual,shahjahanpur
2013 Used Volkswagen Polo in Kanpur,Polo [2012-2014],2013,190000,Volkswagen,83000,Diesel,Hatchback,5,Third Owner,Manual,shahjahanpur
2012 Used Chevrolet Cruze in Kanpur,Cruze [2009-2012],2012,325000,Chevrolet,79000,Diesel,Sedan,5,Second Owner ,Manual,shahjahanpur
2018 Used Renault Kwid in Kanpur,Kwid [2015-2019],2018,280000,Renault,48000,Petrol,Hatchback,5,Second Owner ,Manual,shahjahanpur
2020 Used Honda BR-V in Kanpur,BR-V,2020,495000,Honda,47000,Diesel,SUV,7,Third Owner ,Manual,shahjahanpur
2013 Used Renault Duster in Kanpur,Duster [2012-2015],2013,250000,Renault,86000,Diesel,SUV,5,Second Owner,Manual,shahjahanpur
2021 Used Renault Triber in Kanpur,Triber [2019-2023],2021,425000,Renault,75000,Petrol,MPV_MUV,7,First Owner,Manual,shahjahanpur
2015 Used Maruti Suzuki Ciaz in Kanpur,Ciaz [2014-2017],2015,425000,Maruti Suzuki,68000,Diesel,Sedan,5,First Owner,Manual,shahjahanpur
2017 Used Hyundai Elite i20 in Kanpur,Elite i20 [2017-2018],2017,425000,Hyundai,59000,Petrol,Hatchback,5,Second Owner ,Manual,shahjahanpur
2017 Used Maruti Suzuki Ignis in Kanpur,Ignis [2017-2019],2017,375000,Maruti Suzuki,60000,Diesel,Hatchback,5,Second Owner ,Manual,shahjahanpur
2016 Used Maruti Suzuki Ciaz in Kanpur,Ciaz [2014-2017],2016,480000,Maruti Suzuki,62000,Diesel,Sedan,5,Second Owner ,Manual,shahjahanpur
2019 Used Tata Zest in Kanpur,Zest,2019,295000,Tata,62000,Petrol,CompactSedan,5,Second Owner ,Manual,shahjahanpur
2018 Used Tata Tigor in Kanpur,Tigor [2018-2020],2018,380000,Tata,56000,Diesel,CompactSedan,5,First Owner ,Manual,shahjahanpur
2015 Used Honda Jazz in Kanpur,Jazz [2015-2018],2015,350000,Honda,62000,Diesel,Hatchback,5,First Owner ,Manual,shahjahanpur
2015 Used Honda Amaze in Kanpur,Amaze [2013-2016],2015,295000,Honda,78000,Diesel,Sedan,5,Third Owner ,Manual,shahjahanpur
2017 Used Tata Zest in Kanpur,Zest,2017,275000,Tata,76000,Diesel,CompactSedan,5,First Owner,Manual,shahjahanpur
2018 Used Tata Tiago in Kanpur,Tiago [2016-2020],2018,325000,Tata,57206,Petrol,Hatchback,5,Third Owner ,Manual,shahjahanpur
2024 Used Mahindra Scorpio in Lucknow,Scorpio,2024,1645000,Mahindra,62000,Diesel,SUV,7,First Owner,Manual,shahjahanpur
2022 Used Mahindra XUV700 in Bareilly,XUV700,2022,1550000,Mahindra,34500,Diesel,SUV,5,First Owner ,Manual,shahjahanpur
2024 Used Mahindra Bolero in Lucknow,Bolero,2024,975000,Mahindra,34500,Diesel,CompactSuv,7,First Owner,Manual,shahjahanpur
2018 Used Hyundai Grand i10 in Lucknow,Grand i10,2018,370000,Hyundai,82600,Petrol,Hatchback,5,Second Owner ,Manual,shahjahanpur
2023 Used Hyundai Venue in Lucknow,Venue,2023,785000,Hyundai,47000,Petrol,CompactSuv,5,First Owner,Manual,shahjahanpur
2023 Used Skoda Slavia in Lucknow,Slavia [2022-2023],2023,825000,Skoda,42000,Petrol,Sedan,5,Second Owner,Manual,shahjahanpur
2011 Used Toyota Innova in Bijapur,Innova [2009-2012],2011,550000,Toyota,238000,Diesel,SUV,8,Third Owner ,Manual,bijapur
2020 Used Tata Tiago in Bijapur,Tiago [2016-2020],2020,530000,Tata,161000,Diesel,Hatchback,5,First Owner ,Manual,bijapur
2020 Used Mahindra Thar in Bangalore,Thar [2014-2020],2020,999000,Mahindra,39000,Diesel,SUV,6,First Owner,Manual,bijapur
2022 Used MG Astor in Bangalore,Astor,2022,949000,MG,23096,Petrol,SUV,5,First Owner,Manual,bijapur
2023 Used Mahindra XUV300 in Bangalore,XUV300 [2019-2024],2023,1045000,Mahindra,25000,Diesel,CompactSuv,5,First Owner,Manual,bijapur
2020 Used MG ZS EV in Bangalore,ZS EV [2020-2022],2020,1099000,MG,66340,Electric,SUV,5,First Owner,Automatic,bijapur
2020 Used MG Hector in Bangalore,Hector [2019-2021],2020,999000,MG,59000,Petrol,SUV,5,First Owner,Automatic (DCT),bijapur
2021 Used MG Astor in Bangalore,Astor,2021,1335000,MG,30666,Petrol,SUV,5,First Owner,Automatic (CVT),bijapur
2015 Used Hyundai Santa Fe in Bangalore,Santa Fe [2014-2017],2015,775000,Hyundai,164000,Diesel,SUV,7,First Owner,Manual,bijapur
2021 Used MG Gloster in Bangalore,Gloster [2020-2022],2021,3199000,MG,26000,Diesel,SUV,6,First Owner,Automatic (TC),bijapur
2024 Used MG Windsor EV in Bangalore,Windsor EV,2024,1449000,MG,12141,Electric,MPV_MUV,5,First Owner,Automatic,bijapur
2021 Used MG Hector in Bangalore,Hector [2021-2023],2021,1325000,MG,73044,Petrol,SUV,5,First Owner,Automatic (CVT),bijapur
2022 Used MG Hector Plus in Bangalore,Hector Plus [2020-2023],2022,1499000,MG,46608,Petrol,SUV,6,First Owner,Automatic (DCT),bijapur
2025 Used MG Windsor EV in Bangalore,Windsor EV,2025,1449000,MG,6203,Electric,MPV_MUV,5,First Owner,Automatic,bijapur
2023 Used Nissan Magnite in Bangalore,Magnite [2020-2024],2023,999000,Nissan,11490,Petrol,CompactSuv,5,UnRegistered Car,Automatic (CVT),bijapur
2023 Used Nissan Magnite in Bangalore,Magnite [2020-2024],2023,776000,Nissan,9099,Petrol,CompactSuv,5,UnRegistered Car,Manual,bijapur
2013 Used Renault Duster in Bijapur,Duster [2012-2015],2013,450000,Renault,120000,Diesel,SUV,5,Second Owner ,Manual,bijapur
2024 Used Tata Nexon in Bijapur,Nexon,2024,1560000,Tata,31646,Diesel,CompactSuv,5,First Owner ,Manual,bijapur
2021 Used Hyundai Creta in Bijapur,Creta [2020-2023],2021,1100000,Hyundai,196000,Diesel,SUV,5,First Owner ,Manual,bijapur
2015 Used Hyundai Santa Fe in Bijapur,Santa Fe [2014-2017],2015,1000000,Hyundai,120000,Diesel,SUV,7,Second Owner ,Automatic,bijapur
2023 Used Toyota Urban Cruiser Hyryder in Bijapur,Urban Cruiser Hyryder,2023,1900000,Toyota,101505,Hybrid,SUV,5,First Owner ,Automatic (e-CVT),bijapur
2020 Used Mahindra Bolero in Bijapur,Bolero [2020-2022],2020,750000,Mahindra,90000,Diesel,CompactSuv,7,First Owner ,Manual,bijapur
2022 Used Maruti Suzuki Baleno in Bijapur,Baleno,2022,900000,Maruti Suzuki,22000,Petrol,Hatchback,5,First Owner ,Automatic (TC),bijapur
2019 Used Maruti Suzuki Celerio in Bijapur,Celerio [2017-2021],2019,540000,Maruti Suzuki,39000,Petrol,Hatchback,5,Second Owner ,Manual,bijapur
2023 Used Mahindra Scorpio in Alwar,Scorpio N,2023,1890000,Mahindra,34000,Diesel,SUV,7,First Owner ,Manual,alwar
2024 Used Tata Punch EV in Alwar,Punch EV,2024,1200000,Tata,51000,Electric,CompactSuv,5,Second Owner ,Automatic,alwar
2024 Used Kia Carens in Alwar,Carens [2023-2024],2024,1300000,Kia,42356,Diesel,MPV_MUV,7,First Owner ,Clutchless Manual (IMT),alwar
2021 Used Mercedes-Benz C-Class in Jaipur,C-Class [2018-2022],2021,4000000,Mercedes-Benz,23000,Petrol,Sedan,5,Second Owner,Automatic (TC),alwar
2018 Used Land Rover Range Rover Evoque in Jaipur,Range Rover Evoque [2016-2020],2018,3700000,Land Rover,78000,Diesel,SUV,5,First Owner,Automatic,alwar
2025 Used Mercedes-Benz E-Class in Jaipur,E-Class,2025,9150000,Mercedes-Benz,2400,Mild Hybrid (Electric + Diesel),Sedan,5,UnRegistered Car,Automatic (TC),alwar
2012 Used Toyota Innova in Jaipur,Innova [2009-2012],2012,375000,Toyota,100134,Diesel,SUV,8,Third Owner,Manual,alwar
2012 Used Volkswagen Polo in Jaipur,Polo [2010-2012],2012,285000,Volkswagen,66000,Petrol,Hatchback,5,First Owner ,Manual,alwar
2019 Used Honda City in Jaipur,City 4th Generation,2019,925000,Honda,77000,Petrol,Sedan,5,First Owner,Automatic (CVT),alwar
2017 Used Hyundai Verna in Jaipur,Verna [2015-2017],2017,750000,Hyundai,37000,Petrol,Sedan,5,First Owner,Manual,alwar
2017 Used Maruti Suzuki Ciaz in Jaipur,Ciaz [2017-2018],2017,550000,Maruti Suzuki,52000,Diesel,Sedan,5,Second Owner,Manual,alwar
2017 Used Datsun Redigo in Jaipur,redi-GO [2016-2020],2017,180000,Datsun,27345,Petrol,Hatchback,5,First Owner,Manual,alwar
2014 Used Maruti Suzuki Ciaz in Jaipur,Ciaz [2014-2017],2014,550000,Maruti Suzuki,96000,Diesel,Sedan,5,First Owner,Manual,alwar
2016 Used Hyundai Creta in Jaipur,Creta [2015-2017],2016,750000,Hyundai,80125,Diesel,SUV,5,First Owner,Automatic,alwar
2021 Used Maruti Suzuki XL6 in Jaipur,XL6 [2019-2022],2021,950000,Maruti Suzuki,18111,Petrol,MPV_MUV,6,First Owner,Automatic (TC),alwar
2019 Used BMW X3 in Jaipur,X3 [2018-2022],2019,3800000,BMW,71000,Diesel,SUV,5,First Owner,Automatic,alwar
2024 Used Mercedes-Benz GLC in Jaipur,GLC,2024,7400000,Mercedes-Benz,16000,Petrol,SUV,5,First Owner,Automatic (TC),alwar
2014 Used Audi Q3 in Jaipur,Q3 [2012-2015],2014,900000,Audi,114841,Diesel,SUV,5,First Owner,Automatic,alwar
2018 Used Volkswagen Ameo in Jaipur,Ameo,2018,450000,Volkswagen,75133,Diesel,CompactSedan,5,First Owner,Manual,alwar
2019 Used Land Rover Discovery Sport in Jaipur,Discovery Sport [2018-2020],2019,2800000,Land Rover,65368,Diesel,SUV,7,First Owner,Automatic,alwar
2023 Used Mahindra Thar in Jaipur,Thar,2023,1450000,Mahindra,36901,Diesel,SUV,4,First Owner,Manual,alwar
2022 Used Mercedes-Benz AMG GLC 43 Coupe in Jaipur,AMG GLC43 Coupe [2020-2024],2022,8500000,Mercedes-Benz,23000,Petrol,Coupe,5,First Owner,Automatic (TC),alwar
2020 Used Kia Seltos in Jaipur,Seltos [2019-2022],2020,1050000,Kia,85000,Diesel,CompactSuv,5,Second Owner,Manual,alwar
2018 Used Toyota Fortuner in Jaipur,Fortuner [2016-2021],2018,2775000,Toyota,81000,Diesel,SUV,7,First Owner,Manual,alwar
2024 Used Hyundai Grand i10 NIOS in Anuppur,Grand i10 Nios,2024,800000,Hyundai,100,CNG,Hatchback,5,First Owner ,Manual,anuppur
2017 Used Hyundai Xcent in Anuppur,Xcent,2017,400000,Hyundai,141000,Petrol,CompactSedan,5,First Owner ,Manual,anuppur
2008 Used Maruti Suzuki Estilo in Anuppur,Estilo [2006-2009],2008,150000,Maruti Suzuki,90000,Petrol,Hatchback,5,Second Owner ,Manual,anuppur
2011 Used Mahindra Bolero in Anuppur,Bolero [2007-2011],2011,300000,Mahindra,150000,Diesel,SUV,0,Third Owner ,Manual,anuppur
2014 Used Skoda Rapid in Jabalpur,Rapid [2011-2014],2014,349999,Skoda,127030,Diesel,Sedan,5,Third Owner ,Manual,anuppur
2016 Used Hyundai Grand i10 in Jabalpur,Grand i10 [2013-2017],2016,440000,Hyundai,39000,Petrol,Hatchback,5,First Owner ,Manual,anuppur
2022 Used Mahindra XUV700 in Jabalpur,XUV700,2022,2100000,Mahindra,51800,Diesel,SUV,7,First Owner ,Automatic (TC),anuppur
2018 Used Jeep Compass in Jabalpur,Compass [2017-2021],2018,1550000,Jeep,59000,Petrol,SUV,5,First Owner ,Automatic,anuppur
2024 Used Hyundai Venue in Satna,Venue [2022-2023],2024,1200000,Hyundai,16182,Petrol,CompactSuv,5,First Owner,Automatic (DCT),anuppur
2014 Used Toyota Innova in Satna,Innova [2013-2014],2014,500000,Toyota,151000,Diesel,SUV,8,Second Owner ,Manual,anuppur
2014 Used Honda Amaze in Satna,Amaze [2013-2016],2014,300000,Honda,158000,Diesel,Sedan,5,Second Owner ,Manual,anuppur
2024 Used Hyundai Grand i10 NIOS in Satna,Grand i10 Nios,2024,750000,Hyundai,16611,CNG,Hatchback,5,First Owner,Manual,anuppur
2020 Used Hyundai Creta in Satna,Creta [2020-2023],2020,850000,Hyundai,63257,Diesel,SUV,5,First Owner,Manual,anuppur
2017 Used Hyundai Grand i10 in Satna,Grand i10 [2013-2017],2017,550000,Hyundai,49568,Petrol,Hatchback,5,First Owner,Manual,anuppur
2011 Used Maruti Suzuki Swift DZire in Satna,Swift DZire [2011-2015],2011,210000,Maruti Suzuki,243000,Diesel,Sedan,5,First Owner,Manual,anuppur
2018 Used Honda Amaze in Satna,Amaze [2013-2016],2018,525000,Honda,616125,Petrol,Sedan,5,First Owner,Automatic,anuppur
2014 Used Maruti Suzuki Swift in Satna,Swift [2011-2014],2014,300000,Maruti Suzuki,132456,Diesel,Hatchback,5,First Owner,Manual,anuppur
2017 Used Hyundai Eon in Satna,Eon,2017,210000,Hyundai,112100,Petrol,Hatchback,5,First Owner,Manual,anuppur
2009 Used Mahindra Xylo in Satna,Xylo [2009-2012],2009,250000,Mahindra,55000,Diesel,SUV,7,Second Owner ,Manual,anuppur
2016 Used Maruti Suzuki S-Cross in Satna,S-Cross [2014-2017],2016,550000,Maruti Suzuki,117513,Diesel,SUV,5,First Owner ,Manual,anuppur
2012 Used Hyundai Verna in Satna,Verna [2011-2015],2012,420000,Hyundai,91310,Diesel,Sedan,5,Second Owner ,Manual,anuppur
2016 Used Ford Ecosport in Satna,EcoSport [2015-2017],2016,500000,Ford,248604,Diesel,SUV,5,First Owner ,Manual,anuppur
2015 Used Hyundai Elite i20 in Satna,Elite i20 [2014-2015],2015,480000,Hyundai,131619,Diesel,Hatchback,5,First Owner ,Manual,anuppur
2021 Used Hyundai Venue in Satna,Venue [2019-2022],2021,750000,Hyundai,49346,Petrol,CompactSuv,5,First Owner ,Manual,anuppur
2015 Used Hyundai Verna in Nagpur,Verna [2015-2017],2015,585000,Hyundai,167000,Diesel,Sedan,5,Second Owner ,Manual,nagpur
2014 Used Toyota Etios in Nagpur,Etios [2013-2014],2014,425000,Toyota,119000,Diesel,Sedan,5,Second Owner ,Manual,nagpur
2022 Used MG Astor in Nagpur,Astor,2022,932720,MG,67517,Petrol,SUV,5,First Owner,Manual,nagpur
2024 Used BMW 3 Series Gran Limousine in Mumbai,3 Series Gran Limousine,2024,5650000,BMW,21000,Diesel,Sedan,5,First Owner ,Automatic (TC),nagpur
2014 Used Maruti Suzuki Swift in Nagpur,Swift [2011-2014],2014,460000,Maruti Suzuki,87249,Diesel,Hatchback,5,Second Owner ,Manual,nagpur
2012 Used Hyundai Verna in Nagpur,Verna [2011-2015],2012,425000,Hyundai,81342,Diesel,Sedan,5,First Owner,Manual,nagpur
2015 Used Ford Figo in Nagpur,Figo [2012-2015],2015,315000,Ford,74367,Diesel,Hatchback,5,First Owner,Manual,nagpur
2015 Used Hyundai Elite i20 in Nagpur,Elite i20 [2014-2015],2015,425000,Hyundai,130058,Petrol,Hatchback,5,Second Owner ,Manual,nagpur
2023 Used Maruti Suzuki Swift in Nagpur,Swift [2021-2024],2023,775000,Maruti Suzuki,14939,Petrol,Hatchback,5,First Owner ,Manual,nagpur
2016 Used Hyundai Creta in Nagpur,Creta [2015-2017],2016,811000,Hyundai,72000,Diesel,SUV,5,First Owner,Manual,nagpur
2020 Used Hyundai Elite i20 in Nagpur,Elite i20 [2019-2020],2020,650000,Hyundai,38364,Petrol,Hatchback,5,Second Owner ,Manual,nagpur
2023 Used Maruti Suzuki Baleno in Nagpur,Baleno,2023,780000,Maruti Suzuki,7876,Petrol,Hatchback,5,First Owner,Manual,nagpur
2023 Used Mahindra Thar in Nagpur,Thar,2023,1395000,Mahindra,28147,Petrol,SUV,4,First Owner ,Automatic (TC),nagpur
2019 Used Maruti Suzuki Ciaz in Nagpur,Ciaz,2019,725000,Maruti Suzuki,76136,Petrol,Sedan,5,First Owner ,Manual,nagpur
2023 Used Volkswagen Taigun in Nagpur,Taigun [2021-2023],2023,1575000,Volkswagen,40008,Petrol,SUV,5,First Owner ,Automatic (TC),nagpur
2018 Used Maruti Suzuki S-Cross in Nagpur,S-Cross [2017-2020],2018,795000,Maruti Suzuki,77998,Diesel,SUV,5,First Owner ,Manual,nagpur
2021 Used Kia Seltos in Nagpur,Seltos [2019-2022],2021,1089000,Kia,46162,Petrol,CompactSuv,5,Second Owner ,Manual,nagpur
2024 Used Kia Seltos in Nagpur,Seltos [2022-2023],2024,1789000,Kia,13106,Petrol,SUV,5,First Owner ,Automatic (CVT),nagpur
2016 Used Hyundai Creta in Nagpur,Creta [2015-2017],2016,725000,Hyundai,89792,Petrol,SUV,5,First Owner ,Manual,nagpur
2018 Used Hyundai Creta in Nagpur,Creta [2017-2018],2018,949000,Hyundai,49595,Diesel,SUV,5,Second Owner ,Manual,nagpur
2022 Used Honda City in Nagpur,City 4th Generation,2022,895000,Honda,43806,Petrol,Sedan,5,First Owner ,Manual,nagpur
2020 Used Maruti Suzuki Baleno in Nagpur,Baleno [2015-2019],2020,650000,Maruti Suzuki,67876,Petrol,Hatchback,5,First Owner ,Manual,nagpur
2021 Used Kia Seltos in Nagpur,Seltos [2022-2023],2021,1395000,Kia,103289,Diesel,SUV,5,First Owner ,Manual,nagpur
2017 Used Renault Kwid in Nagpur,Kwid [2015-2019],2017,279000,Renault,46720,Petrol,Hatchback,5,First Owner,Manual,nagpur
2019 Used Tata Tiago in Nagpur,Tiago [2016-2020],2019,450000,Tata,65291,Petrol,Hatchback,5,First Owner,Manual,nagpur
2014 Used Honda Amaze in Nagpur,Amaze [2013-2016],2014,375000,Honda,78293,Petrol,Sedan,5,First Owner,Manual,nagpur
2016 Used Maruti Suzuki Baleno in Nagpur,Baleno [2015-2019],2016,515000,Maruti Suzuki,56775,Petrol,Hatchback,5,First Owner,Manual,nagpur
2014 Used Volkswagen Polo in Nagpur,Cross Polo [2013-2015],2014,435000,Volkswagen,74498,Diesel,Hatchback,5,First Owner,Manual,nagpur
2016 Used Maruti Suzuki Wagon R in Nagpur,Wagon R 1.0 [2014-2019],2016,360000,Maruti Suzuki,70397,Petrol,Hatchback,5,Second Owner,Manual,nagpur
2017 Used Maruti Suzuki Ignis in Nagpur,Ignis [2017-2019],2017,511000,Maruti Suzuki,56426,Petrol,Hatchback,5,First Owner,Manual,nagpur
2019 Used Maruti Suzuki Alto 800 in Nagpur,Alto 800 [2016-2019],2019,340000,Maruti Suzuki,29057,Petrol,Hatchback,5,First Owner,Manual,nagpur
2021 Used Mercedes-Benz S-Class in Hyderabad,S-Class,2021,12250000,Mercedes-Benz,26480,Diesel,Sedan,5,Second Owner ,Automatic (TC),tirupati
2023 Used Mercedes-Benz GLE in Hyderabad,GLE [2020-2023],2023,7800000,Mercedes-Benz,38199,Diesel,SUV,5,First Owner ,Automatic (TC),tirupati
2021 Used Mercedes-Benz E-Class in Hyderabad,E-Class [2015-2017],2021,5000000,Mercedes-Benz,48000,Petrol,Sedan,5,First Owner ,Automatic,tirupati
2021 Used Mercedes-Benz EQC in Hyderabad,EQC,2021,5000000,Mercedes-Benz,33669,Electric,SUV,5,First Owner,Automatic,tirupati
2024 Used Mercedes-Benz A-Class Limousine in Hyderabad,A-Class Limousine [2021-2023],2024,4397775,Mercedes-Benz,3690,Petrol,Sedan,5,UnRegistered Car,Automatic (DCT),tirupati
2017 Used Mercedes-Benz GLE Coupe in Hyderabad,GLE Coupe [2016-2020],2017,6000000,Mercedes-Benz,44568,Petrol,SUV,5,First Owner ,Automatic,tirupati
2022 Used Mercedes-Benz E-Class in Hyderabad,E-Class [2017-2021],2022,5200000,Mercedes-Benz,71142,Diesel,Sedan,5,First Owner ,Automatic,tirupati
2019 Used MG Hector in Hyderabad,Hector [2021-2023],2019,1300000,MG,77877,Diesel,SUV,5,First Owner,Manual,tirupati
2017 Used Mercedes-Benz GLE Coupe in Hyderabad,GLE Coupe [2016-2020],2017,6500000,Mercedes-Benz,9000,Petrol,SUV,5,First Owner,Automatic,tirupati
2024 Used Mercedes-Benz GLA in Hyderabad,GLA,2024,4918250,Mercedes-Benz,4075,Petrol,SUV,5,UnRegistered Car,Automatic (DCT),tirupati
