Name,Model,Date of assembly,Price,Brand,KM Driven,Fuel Type,Body Type,Seat capicity,No. of prev owners,Transmission
2020 Used Maruti Suzuki DZire in Agra,Dzire [2017-2020],2020,575000,Maruti Suzuki,44500,Petrol,CompactSedan,5,First Owner,Automatic (AMT)
2014 Used Maruti Suzuki Celerio in Agra,Celerio [2014-2017],2014,260000,Maruti Suzuki,45000,Petrol,Hatchback,5,First Owner,Manual
2023 Used MG Hector Plus in Agra,Hector Plus,2023,1650000,MG,80000,Diesel,SUV,7,First Owner,Manual
2018 Used Honda WR-V in Agra,WR-V [2017-2020],2018,570000,Honda,67000,Diesel,SUV,5,Second Owner ,Manual
2021 Used Maruti Suzuki Celerio in Agra,Celerio [2017-2021],2021,500000,Maruti Suzuki,31000,CNG,Hatchback,5,First Owner ,Manual
2020 Used Hyundai Aura in Agra,Aura [2020-2023],2020,600000,Hyundai,66000,CNG,CompactSedan,5,First Owner ,Manual
2020 Used Hyundai Elite i20 in Barwani,i20 [2020-2023],2020,650000,Hyundai,49945,Petrol,Hatchback,5,First Owner ,Automatic (CVT)
2018 Used Tata Nexon in Barwani,Nexon [2017-2020],2018,600000,Tata,156600,Diesel,SUV,5,First Owner ,Manual
2016 Used Maruti Suzuki Ciaz in Barwani,Ciaz [2014-2017],2016,480000,Maruti Suzuki,110000,Diesel,Sedan,5,First Owner ,Manual
2025 Used Maruti Suzuki Wagon R in Barwani,Wagon R,2025,710000,Maruti Suzuki,6000,Petrol,Hatchback,5,First Owner ,Manual
2014 Used Maruti Suzuki Ritz in Barwani,Ritz,2014,342452,Maruti Suzuki,229000,Diesel,Hatchback,5,Second Owner ,Manual
2025 Used Mahindra Scorpio in Barwani,Scorpio,2025,1700000,Mahindra,35000,Diesel,SUV,9,First Owner ,Manual
2019 Used Maruti Suzuki DZire in Barwani,Dzire [2017-2020],2019,680000,Maruti Suzuki,112500,Diesel,CompactSedan,5,First Owner ,Manual
2010 Used Tata Indigo in Barwani,Indigo Marina [2004-2010],2010,100000,Tata,65000,Diesel,StationWagon,5,Second Owner ,Manual
2017 Used Datsun Redigo in Barwani,redi-GO [2016-2020],2017,180000,Datsun,39000,Petrol,Hatchback,5,First Owner ,Manual
2020 Used Maruti Suzuki DZire in Barwani,Dzire [2017-2020],2020,600000,Maruti Suzuki,12000,Diesel,CompactSedan,5,First Owner ,Manual
2017 Used Hyundai Elite i20 in Barwani,Elite i20 [2017-2018],2017,500000,Hyundai,106000,Diesel,Hatchback,5,First Owner ,Manual
2022 Used Mercedes-Benz E-Class in Indore,E-Class [2017-2021],2022,5700000,Mercedes-Benz,44692,Petrol,Sedan,5,First Owner ,Automatic
2024 Used Volvo XC60 in Indore,XC60 [2021-2022],2024,5300000,Volvo,29000,Hybrid,SUV,5,First Owner ,Automatic (TC)
2015 Used Maruti Suzuki Swift DZire in Jalandhar,Swift DZire [2011-2015],2015,510000,Maruti Suzuki,66000,Diesel,Sedan,5,First Owner,Manual
2012 Used Toyota Etios in Jalandhar,Etios [2010-2013],2012,290000,Toyota,60000,Diesel,Sedan,5,First Owner,Manual
2023 Used Hyundai Verna in Jalandhar,Verna,2023,1240000,Hyundai,40000,Petrol,Sedan,5,First Owner ,Manual
2015 Used Mahindra XUV500 in Jalandhar,XUV500 [2015-2018],2015,750000,Mahindra,79000,Diesel,SUV,7,First Owner ,Manual
2018 Used Toyota Innova Crysta in Jalandhar,Innova Crysta [2016-2020],2018,1650000,Toyota,63000,Diesel,SUV,7,First Owner ,Automatic
2024 Used Hyundai Venue in Jalandhar,Venue [2022-2023],2024,1085000,Hyundai,6500,Petrol,CompactSuv,5,First Owner ,Manual
2016 Used Maruti Suzuki Ciaz in Jalandhar,Ciaz [2014-2017],2016,590000,Maruti Suzuki,62000,Diesel,Sedan,5,First Owner,Manual
2023 Used Kia Carens in Jalandhar,Carens [2022-2023],2023,1095000,Kia,27000,Petrol,MPV_MUV,7,First Owner,Manual
2023 Used Mahindra Bolero in Jalandhar,Bolero,2023,965000,Mahindra,58000,Diesel,CompactSuv,7,First Owner,Manual
2022 Used Mahindra Bolero in Jalandhar,Bolero Neo [2021-2022],2022,805000,Mahindra,64000,Diesel,CompactSuv,7,First Owner,Manual
2019 Used Hyundai Creta in Jalandhar,Creta [2018-2019],2019,980000,Hyundai,86000,Diesel,SUV,5,First Owner,Manual
2018 Used Hyundai Creta in Jalandhar,Creta [2018-2019],2018,920000,Hyundai,68000,Diesel,SUV,5,First Owner,Manual
2021 Used Hyundai Alcazar in Jalandhar,Alcazar [2021-2023],2021,1350000,Hyundai,72000,Diesel,SUV,7,First Owner,Manual
2023 Used Maruti Suzuki Vitara Brezza in Jalandhar,Brezza,2023,1025000,Maruti Suzuki,23000,Petrol,CompactSuv,5,First Owner,Manual
2016 Used Honda City in Jalandhar,City [2014-2017],2016,640000,Honda,69000,Diesel,Sedan,5,First Owner,Manual
2017 Used Hyundai Elite i20 in Jalandhar,Elite i20 [2017-2018],2017,540000,Hyundai,88000,Diesel,Hatchback,5,Second Owner,Manual
2017 Used Hyundai Creta in Jalandhar,Creta [2017-2018],2017,795000,Hyundai,71000,Diesel,SUV,5,First Owner,Manual
2014 Used Hyundai i20 in Jalandhar,i20 [2012-2014],2014,420000,Hyundai,62000,Petrol,Hatchback,5,First Owner,Manual
2019 Used Toyota Innova Crysta in Jalandhar,Innova Crysta [2020-2023],2019,1540000,Toyota,85000,Diesel,MPV_MUV,7,First Owner,Manual
2014 Used Toyota Etios in Jalandhar,Etios [2013-2014],2014,425000,Toyota,75000,Diesel,Sedan,5,Second Owner,Manual
2018 Used Datsun Redigo in Jalandhar,redi-GO [2016-2020],2018,265000,Datsun,28000,Petrol,Hatchback,5,First Owner,Manual
2021 Used Datsun Redigo in Jalandhar,redi-GO [2016-2020],2021,315000,Datsun,11000,Petrol,Hatchback,5,First Owner,Manual
2023 Used Mahindra Bolero in Jalandhar,Bolero,2023,915000,Mahindra,22000,Diesel,CompactSuv,7,First Owner,Manual
2015 Used Toyota Innova in Jalandhar,Innova [2013-2014],2015,735000,Toyota,78000,Diesel,SUV,7,First Owner,Manual
2023 Used Mahindra Thar in Jalandhar,Thar,2023,1335000,Mahindra,36000,Diesel,SUV,4,First Owner,Manual
2023 Used Honda City in Nayagarh,City,2023,1350000,Honda,27800,Petrol,Sedan,5,First Owner ,Manual
2020 Used Hyundai Venue in Nayagarh,Venue [2019-2022],2020,650000,Hyundai,39800,Petrol,SUV,5,Second Owner ,Manual
2018 Used Honda WR-V in Nayagarh,WR-V [2017-2020],2018,600000,Honda,145000,Diesel,SUV,5,First Owner ,Manual
2021 Used Maruti Suzuki DZire in Nayagarh,Dzire [2020-2024],2021,685000,Maruti Suzuki,55000,Petrol,CompactSedan,5,Second Owner ,Automatic (AMT)
2018 Used Renault Kwid in Nayagarh,Kwid [2015-2019],2018,270000,Renault,39300,Petrol,Hatchback,5,First Owner ,Manual
2017 Used Hyundai Eon in Nayagarh,Eon,2017,200000,Hyundai,60000,Petrol,Hatchback,5,First Owner ,Manual
2014 Used Honda Brio in Nayagarh,Brio [2013-2016],2014,290000,Honda,78000,Petrol,Hatchback,5,Second Owner ,Manual
2015 Used Maruti Suzuki Swift in Nayagarh,Swift [2014-2018],2015,370000,Maruti Suzuki,81000,Petrol,Hatchback,5,First Owner ,Manual
2025 Used Toyota Urban Cruiser Taisor in Kolkata,Urban Cruiser Taisor,2025,999000,Toyota,4700,Petrol,SubCompactSuv,5,First Owner ,Automatic (AMT)
2025 Used Toyota Urban Cruiser Taisor in Kolkata,Urban Cruiser Taisor,2025,1099000,Toyota,3700,Petrol,SUV,5,First Owner ,Automatic (TC)
2020 Used Renault Kwid in Kolkata,Kwid [2015-2019],2020,289000,Renault,58000,Petrol,Hatchback,5,First Owner ,Manual
2020 Used Maruti Suzuki Baleno in Kolkata,Baleno [2015-2019],2020,549000,Maruti Suzuki,59000,Petrol,Hatchback,5,Second Owner ,Manual
2020 Used Renault Triber in Kolkata,Triber [2019-2023],2020,499000,Renault,27000,Petrol,MPV_MUV,7,Second Owner ,Manual
2017 Used Honda Jazz in Kolkata,Jazz [2015-2018],2017,399000,Honda,37000,Petrol,Hatchback,5,First Owner ,Automatic
2022 Used Mahindra Scorpio in Kolkata,Scorpio,2022,1375000,Mahindra,86000,Diesel,SUV,7,First Owner ,Manual
2022 Used Maruti Suzuki Celerio in Kolkata,Celerio [2017-2021],2022,489000,Maruti Suzuki,27000,Petrol,Hatchback,5,First Owner ,Manual
2018 Used Renault Duster in Kolkata,Duster [2016-2019],2018,499000,Renault,90000,Diesel,SUV,5,First Owner ,Manual
2024 Used Hyundai Verna in Kolkata,Verna,2024,1199000,Hyundai,9000,Petrol,Sedan,5,First Owner ,Manual
2018 Used Hyundai Verna in Kolkata,Verna [2015-2017],2018,599000,Hyundai,50000,Petrol,Sedan,5,First Owner ,Manual
2021 Used Toyota Innova Crysta in Kolkata,Innova Crysta [2016-2020],2021,1499000,Toyota,89000,Diesel,SUV,7,First Owner ,Manual
2016 Used Renault Kwid in Kolkata,Kwid [2015-2019],2016,199000,Renault,61000,Petrol,Hatchback,5,Second Owner ,Manual
2021 Used Skoda Kushaq in Kolkata,Kushaq [2021-2023],2021,999999,Skoda,19000,Petrol,SUV,5,First Owner ,Automatic (TC)
2024 Used Hyundai Aura in Kolkata,Aura,2024,649000,Hyundai,14000,Petrol,CompactSedan,5,First Owner ,Manual
2013 Used Volkswagen Polo in Kolkata,Polo [2012-2014],2013,265000,Volkswagen,58000,Diesel,Hatchback,5,Second Owner ,Manual
2013 Used Chevrolet Beat in Kolkata,Beat [2011-2014],2013,149000,Chevrolet,33000,Diesel,Hatchback,5,First Owner ,Manual
2014 Used Nissan Micra in Kolkata,Micra [2013-2018],2014,199000,Nissan,75000,Diesel,Hatchback,5,First Owner ,Manual
2016 Used Honda City in Kolkata,City [2014-2017],2016,475000,Honda,64700,Petrol,Sedan,5,First Owner ,Manual
2022 Used Maruti Suzuki Baleno in Jaunpur,Baleno,2022,710000,Maruti Suzuki,46500,Petrol,Hatchback,5,First Owner ,Manual
2012 Used Tata Indica in Jaunpur,Indica eV2 [2011-2012],2012,100000,Tata,106555,Diesel,Hatchback,5,Third Owner ,Manual
2012 Used Hyundai i20 in Godda,i20 [2012-2014],2012,250000,Hyundai,86000,Petrol,Hatchback,5,Second Owner ,Manual
2023 Used Tata Punch in Godda,Punch,2023,650000,Tata,31000,Petrol,CompactSuv,5,First Owner ,Manual
2020 Used Mahindra Bolero in Godda,Bolero [2020-2022],2020,750000,Mahindra,85000,Diesel,CompactSuv,7,First Owner ,Manual
2019 Used Maruti Suzuki Wagon R in Godda,Wagon R 1.0 [2014-2019],2019,400000,Maruti Suzuki,66455,Petrol,Hatchback,5,First Owner ,Manual
2018 Used Honda Amaze in Godda,Amaze [2016-2018],2018,300000,Honda,109000,Petrol,CompactSedan,5,First Owner ,Manual
2012 Used Maruti Suzuki Ritz in Godda,Ritz [2009-2012],2012,200000,Maruti Suzuki,152000,Diesel,Hatchback,5,First Owner ,Manual
2023 Used Tata Punch in Godda,Punch,2023,500000,Tata,35000,Petrol,CompactSuv,5,First Owner ,Manual
2018 Used Maruti Suzuki Celerio X in Godda,Celerio X,2018,480000,Maruti Suzuki,100000,Petrol,Hatchback,5,First Owner ,Manual
2024 Used Tata Nexon in Godda,Nexon,2024,900000,Tata,12500,Petrol,CompactSuv,5,First Owner ,Automatic (AMT)
2015 Used Ford Aspire in Godda,Aspire [2015-2018],2015,310387,Ford,100000,Diesel,CompactSedan,5,Second Owner ,Manual
2023 Used Tata Tiago in Godda,Tiago,2023,520000,Tata,6600,Petrol,Hatchback,5,First Owner ,Manual
2016 Used Maruti Suzuki Wagon R in Godda,Wagon R 1.0 [2014-2019],2016,300000,Maruti Suzuki,75000,Petrol,Hatchback,5,First Owner ,Manual
2025 Used Mahindra Be 6 in Godda,BE 6,2025,200000,Mahindra,15000,Electric,15,5,First Owner ,Automatic
2005 Used Mahindra Marshal in Godda,Marshal,2005,80000,Mahindra,100000,Diesel,SUV,0,First Owner ,Manual
2023 Used Maruti Suzuki Swift in Godda,Swift [2021-2024],2023,600000,Maruti Suzuki,22300,Petrol,Hatchback,5,First Owner ,Manual
2018 Used Hyundai Creta in Bareilly,Creta [2018-2019],2018,750000,Hyundai,62431,Diesel,SUV,5,First Owner,Manual
2022 Used Mahindra XUV700 in Bareilly,XUV700,2022,1550000,Mahindra,34500,Diesel,SUV,5,First Owner ,Manual
2015 Used Maruti Suzuki Alto 800 in Bareilly,Alto 800 [2012-2016],2015,275000,Maruti Suzuki,97493,Petrol,Hatchback,5,Third Owner ,Manual
2019 Used Hyundai Verna in Bareilly,Verna [2017-2020],2019,745000,Hyundai,57000,Petrol,Sedan,5,First Owner ,Manual
2020 Used Ford Ecosport in Bareilly,EcoSport,2020,550000,Ford,35000,Diesel,CompactSuv,5,First Owner ,Manual
2014 Used Honda City in Bareilly,City [2014-2017],2014,600000,Honda,41000,Petrol,Sedan,5,First Owner ,Automatic
2013 Used Mahindra XUV500 in Bareilly,XUV500 [2011-2015],2013,350000,Mahindra,61762,Diesel,SUV,7,Second Owner,Manual
2019 Used Maruti Suzuki DZire in Bareilly,Dzire [2017-2020],2019,550000,Maruti Suzuki,61039,Diesel,CompactSedan,5,First Owner,Manual
2009 Used Honda City in Bareilly,City [2008-2011],2009,300000,Honda,65000,Petrol,Sedan,5,First Owner ,Manual
2018 Used Ford Ecosport in Bareilly,EcoSport [2017-2019],2018,450000,Ford,73000,Petrol,SUV,5,Second Owner ,Manual
2012 Used Hyundai i20 in Bilaspur (HP),i20 [2010-2012],2012,270000,Hyundai,80000,Petrol,Hatchback,5,First Owner ,Manual
2009 Used Maruti Suzuki Swift DZire in Bilaspur (HP),Swift Dzire [2008-2010],2009,150000,Maruti Suzuki,100500,Diesel,Sedan,5,Second Owner ,Manual
2014 Used Tata Indigo in Bilaspur (HP),Indigo eCS [2013-2018],2014,150000,Tata,250000,Diesel,CompactSedan,5,First Owner ,Manual
2013 Used Mahindra Bolero in Bilaspur (HP),Bolero [2011-2020],2013,300000,Mahindra,157536,Diesel,SUV,0,4 or More Owners,Manual
2010 Used Maruti Suzuki Alto in Bilaspur (HP),Alto [2010-2013],2010,120000,Maruti Suzuki,142000,CNG,Hatchback,5,Third Owner ,Manual
2012 Used BMW X1 in Bilaspur (HP),X1 [2010-2012],2012,800000,BMW,68000,Diesel,SUV,5,Second Owner ,Automatic
2016 Used Renault Duster in Bilaspur (HP),Duster [2015-2016],2016,350000,Renault,80000,Diesel,SUV,5,First Owner ,Manual
2023 Used Hyundai Venue in Bilaspur (HP),Venue [2022-2023],2023,750000,Hyundai,24000,Diesel,CompactSuv,5,First Owner ,Manual
2023 Used Hyundai Elite i20 in Bilaspur (HP),i20,2023,760000,Hyundai,30000,Petrol,Hatchback,5,First Owner ,Manual
2020 Used Maruti Suzuki Celerio in Bilaspur (HP),Celerio [2017-2021],2020,400000,Maruti Suzuki,137500,Petrol,Hatchback,5,First Owner ,Manual
2010 Used Chevrolet Beat in Bilaspur (HP),Beat [2009-2011],2010,100000,Chevrolet,110000,Petrol,Hatchback,5,More Than 4 Owners,Manual
2007 Used Honda Civic in Bilaspur (HP),Civic [2006-2010],2007,120000,Honda,99000,Petrol,Sedan,5,Fourth Owner,Manual
2009 Used Skoda Fabia in Bilaspur (HP),Fabia [2008-2010],2009,280000,Skoda,30000,Petrol,Hatchback,5,First Owner ,Manual
2020 Used Maruti Suzuki Alto 800 in Bilaspur (HP),Alto 800,2020,350000,Maruti Suzuki,91000,Petrol,Hatchback,5,First Owner ,Manual
2013 Used Mahindra Scorpio in Bilaspur (HP),Scorpio [2009-2014],2013,673889,Mahindra,55000,Diesel,SUV,7,First Owner ,Automatic
2017 Used Hyundai Grand i10 in Bilaspur (HP),Grand i10,2017,450000,Hyundai,65000,Petrol,Hatchback,5,First Owner ,Manual
2014 Used Mahindra Bolero in Bilaspur (HP),Bolero [2011-2020],2014,350000,Mahindra,235000,Diesel,SUV,7,Second Owner ,Manual
2017 Used Maruti Suzuki Ciaz in Bilaspur (HP),Ciaz [2014-2017],2017,500000,Maruti Suzuki,112500,Diesel,Sedan,5,First Owner ,Manual
2022 Used Hyundai Grand i10 NIOS in Bilaspur (HP),Grand i10 Nios [2019-2023],2022,594968,Hyundai,35000,Petrol,Hatchback,5,First Owner ,Manual
2018 Used Tata Tiago in Bilaspur (HP),Tiago [2016-2020],2018,350000,Tata,162500,Petrol,Hatchback,5,First Owner ,Manual
2015 Used Honda Jazz in Bilaspur (HP),Jazz [2015-2018],2015,250000,Honda,250000,Petrol,Hatchback,5,Second Owner ,Automatic
2021 Used Hyundai Aura in Bilaspur (HP),Aura [2020-2023],2021,630000,Hyundai,52500,Petrol,CompactSedan,5,First Owner ,Manual
2009 Used Hyundai i10 in Bilaspur (HP),i10 [2007-2010],2009,195000,Hyundai,70000,Petrol,Hatchback,5,First Owner ,Manual
2023 Used Mahindra Scorpio in Bilaspur (HP),Scorpio,2023,1700000,Mahindra,36000,Diesel,SUV,7,First Owner ,Manual
2021 Used Honda Amaze in Rajkot,Amaze [2018-2021],2021,596000,Honda,46548,Petrol,CompactSedan,5,First Owner,Manual
2022 Used Tata Nexon in Rajkot,Nexon [2020-2023],2022,698139,Tata,80573,Diesel,CompactSuv,5,First Owner,Manual
2021 Used Renault Duster in Rajkot,Duster [2020-2022],2021,680000,Renault,80072,Petrol,SUV,5,Second Owner,Manual
2021 Used MG Hector in Rajkot,Hector [2019-2021],2021,1175000,MG,38014,Diesel,SUV,5,First Owner,Manual
2021 Used Renault Kiger in Rajkot,Kiger [2021-2022],2021,560000,Renault,51270,Petrol,CompactSuv,5,First Owner,Manual
2020 Used Renault Triber in Rajkot,Triber [2019-2023],2020,425000,Renault,40183,Petrol,MPV_MUV,7,First Owner,Manual
2020 Used Renault Triber in Rajkot,Triber [2019-2023],2020,450000,Renault,29354,Petrol,MPV_MUV,7,Second Owner,Automatic (AMT)
2021 Used Tata Tigor in Rajkot,Tigor [2018-2020],2021,530000,Tata,97593,Petrol,CompactSedan,5,First Owner,Manual
2018 Used Maruti Suzuki Eeco in Rajkot,Eeco [2010-2022],2018,387904,Maruti Suzuki,12949,Petrol,Minivan,5,First Owner,Manual
2019 Used Honda City in Rajkot,City 4th Generation,2019,750400,Honda,66691,Petrol,Sedan,5,Second Owner,Automatic (CVT)
2018 Used Maruti Suzuki Alto 800 in Rajkot,Alto 800 [2016-2019],2018,211361,Maruti Suzuki,82186,Petrol,Hatchback,5,Second Owner,Manual
2020 Used Kia Sonet in Rajkot,Sonet [2020-2022],2020,930000,Kia,56973,Diesel,CompactSuv,5,First Owner,Automatic (TC)
2017 Used Maruti Suzuki Wagon R in Rajkot,Wagon R 1.0 [2014-2019],2017,312544,Maruti Suzuki,73403,Petrol,Hatchback,5,First Owner,Manual
2014 Used Maruti Suzuki Wagon R in Rajkot,Wagon R 1.0 [2014-2019],2014,255000,Maruti Suzuki,57902,Petrol,Hatchback,5,First Owner,Manual
2023 Used Maruti Suzuki Vitara Brezza in Rajkot,Brezza,2023,999999,Maruti Suzuki,29109,Petrol,CompactSuv,5,First Owner,Manual
2018 Used Maruti Suzuki Wagon R in Rajkot,Wagon R 1.0 [2014-2019],2018,312981,Maruti Suzuki,44041,Petrol,Hatchback,5,Third Owner,Manual
2020 Used Maruti Suzuki S-Presso in Rajkot,S-Presso [2019-2022],2020,345000,Maruti Suzuki,52805,Petrol,Hatchback,5,First Owner,Manual
2022 Used Tata Tigor in Rajkot,Tigor,2022,580000,Tata,65300,CNG,CompactSedan,5,First Owner,Manual
2018 Used Tata Nexon in Rajkot,Nexon [2017-2020],2018,510000,Tata,63006,Petrol,SUV,5,First Owner,Manual
2021 Used Tata Nexon in Rajkot,Nexon [2020-2023],2021,799999,Tata,64095,Petrol,CompactSuv,5,Second Owner,Manual
2020 Used Maruti Suzuki Ignis in Rajkot,Ignis [2020-2023],2020,490999,Maruti Suzuki,63661,Petrol,Hatchback,5,First Owner,Automatic (AMT)
2021 Used Kia Sonet in Kolkata,Sonet [2020-2022],2021,850000,Kia,29500,Petrol,CompactSuv,5,First Owner ,Automatic (DCT)
2017 Used Maruti Suzuki Alto 800 in Kolkata,Alto 800 [2016-2019],2017,200000,Maruti Suzuki,80000,Petrol,Hatchback,5,Second Owner ,Manual
2021 Used Hyundai Tucson in Kolkata,Tucson [2020-2022],2021,1399999,Hyundai,48000,Petrol,SUV,5,First Owner ,Automatic (TC)
2024 Used Tata Nexon in Kolkata,Nexon,2024,924000,Tata,11000,Petrol,CompactSuv,5,First Owner ,Manual
2019 Used Honda City in Kolkata,City 4th Generation,2019,750000,Honda,22000,Petrol,Sedan,5,First Owner ,Manual
2017 Used Mercedes-Benz CLA in Kolkata,CLA,2017,1550000,Mercedes-Benz,50600,Diesel,Sedan,5,First Owner ,Automatic
2014 Used Maruti Suzuki Alto 800 in Maheshtala,Alto 800 [2012-2016],2014,170000,Maruti Suzuki,49800,Petrol,Hatchback,5,First Owner ,Manual
2023 Used Nissan Magnite in Maheshtala,Magnite [2020-2024],2023,1000000,Nissan,15000,Petrol,CompactSuv,5,First Owner ,Manual
2017 Used Mercedes-Benz C-Class in Kolkata,C-Class [2014-2018],2017,6300000,Mercedes-Benz,33700,Petrol,Sedan,5,Fourth Owner,Automatic
2023 Used Land Rover Discovery Sport in Kolkata,Discovery Sport,2023,4450000,Land Rover,26000,Mild Hybrid(Electric + Petrol),SUV,7,First Owner ,Automatic (TC)
2021 Used Renault Triber in Kolkata,Triber [2019-2023],2021,550000,Renault,31000,Petrol,MPV_MUV,7,First Owner,Automatic (AMT)
2023 Used Hyundai Exter in Kolkata,Exter,2023,800000,Hyundai,7000,Petrol,CompactSuv,5,First Owner,Manual
2018 Used Audi Q5 in Kolkata,Q5 [2018-2020],2018,2799000,Audi,46839,Diesel,SUV,0,First Owner,Automatic
2016 Used Maruti Suzuki Ritz in Kolkata,Ritz,2016,289000,Maruti Suzuki,33881,Petrol,Hatchback,5,First Owner,Manual
2023 Used Volkswagen Taigun in Valsad,Taigun,2023,1300000,Volkswagen,55000,Petrol,SUV,5,First Owner ,Manual
2021 Used Hyundai Venue in Surat,Venue [2019-2022],2021,825000,Hyundai,75000,Petrol,SUV,5,First Owner ,Manual
2018 Used Tata Hexa in Surat,Hexa [2017-2019],2018,875000,Tata,89000,Diesel,SUV,7,Second Owner,Automatic
2018 Used Jeep Compass in Surat,Compass [2017-2021],2018,825000,Jeep,72000,Petrol,SUV,5,First Owner,Automatic
2016 Used Hyundai Creta in Surat,Creta [2015-2017],2016,790000,Hyundai,84000,Petrol,SUV,5,Second Owner,Automatic
2018 Used Tata Nexon in Surat,Nexon [2017-2020],2018,590000,Tata,77000,Diesel,SUV,5,Second Owner ,Manual
2016 Used Maruti Suzuki Ertiga in Surat,Ertiga [2015-2018],2016,660000,Maruti Suzuki,71000,Petrol,SUV,7,First Owner,Manual
2015 Used Honda City in Surat,City [2014-2017],2015,550000,Honda,81000,Petrol,Sedan,5,Second Owner ,Automatic
2017 Used Chevrolet Cruze in Surat,Cruze [2014-2016],2017,580000,Chevrolet,74000,Diesel,Sedan,5,First Owner ,Automatic
2013 Used Volkswagen Jetta in Surat,Jetta [2011-2013],2013,590000,Volkswagen,85000,Diesel,Sedan,5,First Owner ,Manual
2020 Used Skoda Kodiaq in Surat,Kodiaq [2017-2020],2020,2550000,Skoda,74000,Diesel,SUV,7,First Owner,Automatic
2014 Used Skoda Rapid in Surat,Rapid [2011-2014],2014,450000,Skoda,71000,Diesel,Sedan,5,First Owner,Manual
2015 Used Honda Jazz in Surat,Jazz [2015-2018],2015,525000,Honda,75000,Petrol,Hatchback,5,First Owner,Manual
2020 Used Tata Altroz in Surendranagar,Altroz [2020] [2020-2025],2020,600000,Tata,90000,Diesel,Hatchback,5,Second Owner ,Manual
2019 Used Maruti Suzuki S-Cross in Surendranagar,S-Cross [2017-2020],2019,850000,Maruti Suzuki,100000,Diesel,SUV,5,First Owner ,Manual
2014 Used Chevrolet Beat in Surendranagar,Beat [2014-2016],2014,200000,Chevrolet,103000,Diesel,Hatchback,5,First Owner ,Manual
2023 Used Hyundai Creta in Surendranagar,Creta [2020-2023],2023,1745925,Hyundai,15700,Diesel,SUV,5,First Owner ,Manual
2010 Used Maruti Suzuki Swift in Surendranagar,Swift  [2005-2010],2010,150000,Maruti Suzuki,150000,Diesel,Hatchback,5,Third Owner ,Manual
2022 Used Tata Nexon in Surendranagar,Nexon [2020-2023],2022,610000,Tata,100000,Petrol,CompactSuv,5,First Owner ,Manual
2019 Used Maruti Suzuki Swift in Surendranagar,Swift [2018-2021],2019,525000,Maruti Suzuki,102000,Petrol,Hatchback,5,First Owner ,Manual
2020 Used Hyundai Grand i10 NIOS in Surendranagar,Grand i10 Nios [2019-2023],2020,500000,Hyundai,120000,Petrol,Hatchback,5,First Owner ,Manual
2014 Used Ford Ecosport in Surendranagar,EcoSport [2013-2015],2014,670000,Ford,122652,Diesel,SUV,5,First Owner ,Manual
