Name,Model,Date of assembly,Price,Brand,KM Driven,Fuel Type,Body Type,Seat capicity,No. of prev owners,Transmission
2022 Honda Amaze 2nd Gen,Amaze 2nd Gen,2022,750000,Honda,30000,Petrol,Sedan,5,First-Owner,Automatic
2023 Renault KWID,KWID,2023,410000,Renault,20000,Petrol,Hatchback,5,Second-Owner,Manual
2010 Hyundai Santro Xing,Santro Xing,2010,100000,Hyundai,80000,Petrol,Hatchback,5,First-Owner,Manual
2019 Renault Triber,Triber 2019-2025,2019,479000,Renault,45000,Petrol,MUV,7,First-Owner,Manual
2020 Renault Triber,Triber 2019-2025,2020,650000,Renault,10000,Petrol,MUV,7,First-Owner,Manual
2010 Maruti Zen Estilo,Zen Estilo,2010,100000,Maruti,40000,Petrol,Hatchback,5,Second-Owner,Manual
2020 Tata Tiago,Tiago 2019-2020,2020,450000,Tata,40000,Petrol,Hatchback,5,First-Owner,Manual
2012 Mahindra Scorpio,Scorpio 2009-2014,2012,325000,Mahindra,100000,Diesel,SUV,8,Fifth-Owner,Manual
2017 Maruti Wagon R Stingray,Wagon R Stingray,2017,260000,Maruti,67000,Petrol,Hatchback,5,First-Owner,Manual
2013 Maruti Swift Dzire,Swift Dzire 2011-2014,2013,325000,Maruti,67000,Diesel,Sedan,5,First-Owner,Manual
2010 Maruti Wagon R,Wagon R 2010-2013,2010,125000,Maruti,100000,Petrol,Hatchback,5,First-Owner,Manual
2006 Honda Civic,Civic 2006-2010,2006,50000,Honda,80000,Petrol,Sedan,5,Second-Owner,Manual
2017 Renault KWID,KWID 2015-2019,2017,280000,Renault,20000,Petrol,Hatchback,5,First-Owner,Manual
2012 Hyundai EON,EON,2012,160000,Hyundai,90000,Petrol,Hatchback,5,Third-Owner,Manual
2021 Renault Triber,Triber 2019-2025,2021,490000,Renault,60000,Petrol,MUV,7,First-Owner,Automatic
2021 Renault KWID,KWID,2021,260000,Renault,70000,Petrol,Hatchback,5,Second-Owner,Automatic
2022 Maruti Swift,Swift 2021-2024,2022,550000,Maruti,20000,Petrol,Hatchback,5,First-Owner,Manual
2014 Mahindra Scorpio,Scorpio 2009-2014,2014,420000,Mahindra,50000,Diesel,SUV,8,Fourth-Owner,Manual
2020 Hyundai Aura,Aura 2020-2023,2020,850000,Hyundai,30000,Petrol,Sedan,5,First-Owner,Manual
2018 Mahindra XUV500,XUV500,2018,950000,Mahindra,113800,Diesel,SUV,7,Second-Owner,Manual
2020 Hyundai Creta,Creta 2020-2024,2020,1400000,Hyundai,74000,Diesel,SUV,5,Second-Owner,Manual
2021 Hyundai Creta,Creta 2020-2024,2021,1050000,Hyundai,150000,Diesel,SUV,5,First-Owner,Manual
2010 Mahindra Scorpio,Scorpio 2009-2014,2010,310000,Mahindra,70000,Diesel,SUV,8,Fifth-Owner,Manual
2015 Honda Amaze,Amaze 2013-2016,2015,350000,Honda,50000,Petrol,Sedan,5,First-Owner,Manual
2017 Hyundai EON,EON,2017,250000,Hyundai,120000,Petrol,Hatchback,5,Second-Owner,Manual
2024 Hyundai Creta,Creta,2024,1650000,Hyundai,30000,Petrol,SUV,5,First-Owner,Manual
2023 Maruti Swift Dzire,Swift Dzire 2020-2024,2023,615000,Maruti,20000,Petrol,Sedan,5,First-Owner,Manual
2013 Hyundai i10,i10,2013,155000,Hyundai,90000,Petrol,Hatchback,5,First-Owner,Manual
2017 Hyundai Grand i10,Grand i10 2016-2017,2017,400000,Hyundai,56000,Petrol,Hatchback,5,First-Owner,Manual
2025 Tata Altroz,Altroz 2023-2025,2025,800000,Tata,20000,Petrol,Hatchback,5,First-Owner,Manual
2024 MG Astor,Astor,2024,1400000,MG,20000,Petrol,SUV,5,First-Owner,Automatic
2021 Honda Amaze,Amaze 2016-2021,2021,625000,Honda,20000,Petrol,Sedan,5,First-Owner,Manual
2018 Maruti Swift Dzire,Swift Dzire 2015-2017,2018,450000,Maruti,78000,Diesel,Sedan,5,First-Owner,Manual
2016 Ford Ecosport,EcoSport 2015-2021,2016,395000,Ford,146500,Diesel,SUV,5,First-Owner,Manual
2011 Ford Fiesta,Fiesta 2011-2013,2011,190000,Ford,75000,Diesel,Sedan,5,Second-Owner,Manual
2017 BMW X1,X1 2015-2020,2017,1290000,BMW,172000,Diesel,SUV,5,First-Owner,Automatic
2015 Hyundai i20,i20 2015-2017,2015,310000,Hyundai,80000,Diesel,Hatchback,5,First-Owner,Manual
2015 Hyundai i20,i20 2015-2017,2015,325000,Hyundai,127500,Diesel,Hatchback,5,First-Owner,Manual
2017 Maruti Vitara Brezza,Vitara Brezza 2016-2020,2017,580000,Maruti,62000,Diesel,SUV,5,First-Owner,Manual
2017 Maruti Swift Dzire,Swift Dzire 2015-2017,2017,490000,Maruti,68500,Petrol,Sedan,5,First-Owner,Manual
2014 Hyundai i20,i20 2012-2015,2014,275000,Hyundai,95000,Diesel,Hatchback,5,Third-Owner,Manual
2010 Maruti Alto 800,Alto 2005-2010,2010,155000,Maruti,63000,Petrol,Hatchback,5,Second-Owner,Manual
2012 Maruti Swift Dzire,Swift Dzire 2011-2014,2012,250000,Maruti,100000,Petrol,Sedan,5,Second-Owner,Manual
2011 Chevrolet Cruze,Cruze 2010-2011,2011,300000,Chevrolet,72000,Diesel,Sedan,5,First-Owner,Manual
2014 Maruti Celerio,Celerio 2014-2017,2014,280000,Maruti,56000,Petrol,Hatchback,5,First-Owner,Manual
2016 Volkswagen Polo,Polo 2015-2019,2016,280000,Volkswagen,83000,Diesel,Hatchback,5,Third-Owner,Manual
2018 Tata Nexon,Nexon 2017-2020,2018,550000,Tata,65000,Petrol,SUV,5,First-Owner,Manual
2013 Hyundai Santro Xing,Santro Xing,2013,150000,Hyundai,120000,Petrol,Hatchback,5,First-Owner,Manual
2005 Maruti Alto 800,Alto 2000-2005,2005,90000,Maruti,50000,Petrol,Hatchback,5,Second-Owner,Manual
2022 MG Astor,Astor,2022,1250000,MG,70000,Petrol,SUV,5,First-Owner,Automatic
2019 Renault Triber,Triber 2019-2025,2019,500000,Renault,71000,Petrol,MUV,7,First-Owner,Manual
2015 Maruti Wagon R,Wagon R 2013-2022,2015,330000,Maruti,40000,Petrol,Hatchback,5,Second-Owner,Manual
2012 Maruti Swift Dzire,Swift Dzire 2011-2014,2012,299000,Maruti,160000,Diesel,Sedan,5,First-Owner,Manual
2013 Renault Pulse,Pulse 2012-2014,2013,250000,Renault,150000,Diesel,Hatchback,5,Third-Owner,Manual
2017 Maruti Ertiga,Ertiga 2015-2022,2017,700000,Maruti,71000,Diesel,MUV,7,Third-Owner,Manual
2023 MG Astor,Astor,2023,1551000,MG,20000,Petrol,SUV,5,First-Owner,Automatic
2020 Tata Harrier,Harrier 2019-2023,2020,1150000,Tata,102000,Diesel,SUV,5,First-Owner,Automatic
2021 Maruti Alto 800,Alto 800,2021,375000,Maruti,40000,Petrol,Hatchback,5,First-Owner,Manual
2018 Hyundai Grand i10,Grand i10,2018,525000,Hyundai,37000,Petrol,Hatchback,5,First-Owner,Manual
2022 Hyundai Venue,Venue 2019-2022,2022,735000,Hyundai,40000,Petrol,SUV,5,First-Owner,Manual
2017 Tata Hexa,Hexa 2016-2020,2017,611000,Tata,910000,Diesel,SUV,7,First-Owner,Manual
2020 Tata Nexon,Nexon 2017-2020,2020,650000,Tata,70000,Petrol,SUV,5,Second-Owner,Manual
2021 Hyundai Venue,Venue 2019-2022,2021,850000,Hyundai,34000,Petrol,SUV,5,First-Owner,Manual
2020 Tata Nexon,Nexon 2020-2023,2020,810000,Tata,93000,Petrol,SUV,5,First-Owner,Automatic
2019 Maruti Ertiga,Ertiga 2015-2022,2019,1025000,Maruti,75000,Diesel,MUV,7,First-Owner,Manual
2016 Maruti Ciaz,Ciaz 2014-2017,2016,495000,Maruti,123000,Diesel,Sedan,5,Second-Owner,Manual
2021 MG Hector,Hector 2021-2023,2021,1550000,MG,57458,Petrol,SUV,5,First-Owner,Manual
2021 MG Hector,Hector 2021-2023,2021,1350000,MG,70000,Petrol,SUV,5,First-Owner,Automatic
2017 Maruti Swift Dzire,Dzire 2017-2020,2017,625000,Maruti,54000,Petrol,Sedan,5,First-Owner,Manual
2020 BMW X3,X3 2014-2022,2020,3650000,BMW,68000,Diesel,SUV,5,First-Owner,Automatic
2015 Maruti Swift,Swift 2014-2021,2015,425000,Maruti,78000,Diesel,Hatchback,5,Third-Owner,Manual
2019 Maruti Swift Dzire,Dzire 2017-2020,2019,600000,Maruti,70000,Petrol,Sedan,5,First-Owner,Manual
2021 Mahindra Bolero Neo,Bolero Neo,2021,900000,Mahindra,100000,Diesel,SUV,7,First-Owner,Manual
2022 Maruti Swift Dzire,Swift Dzire 2020-2024,2022,675000,Maruti,100000,Petrol,Sedan,5,First-Owner,Manual
2024 Toyota Glanza,Glanza,2024,870000,Toyota,40000,Petrol,Hatchback,5,First-Owner,Manual
2014 Hyundai Xcent,Xcent 2014-2016,2014,400000,Hyundai,100000,Diesel,Sedan,5,Second-Owner,Manual
2014 Ford Ecosport,EcoSport 2013-2015,2014,300000,Ford,160000,Diesel,SUV,5,First-Owner,Manual
2010 Maruti Wagon R,Wagon R 2010-2013,2010,210000,Maruti,160000,Petrol,Hatchback,5,Second-Owner,Manual
2013 Mahindra Xylo,Xylo 2012-2014,2013,250000,Mahindra,150000,Diesel,MUV,8,First-Owner,Manual
2018 Hyundai EON,EON,2018,350000,Hyundai,110000,Petrol,Hatchback,5,First-Owner,Manual
2020 Ford Ecosport,EcoSport 2015-2021,2020,650000,Ford,80000,Diesel,SUV,5,Third-Owner,Manual
2019 Honda Amaze,Amaze 2016-2021,2019,620000,Honda,70000,Diesel,Sedan,5,First-Owner,Manual
2024 Toyota Rumion,Rumion,2024,1250000,Toyota,36000,Petrol,MUV,7,First-Owner,Manual
2018 Hyundai Verna,Verna 2017-2020,2018,772000,Hyundai,80000,Diesel,Sedan,5,First-Owner,Manual
2013 Chevrolet Tavera,Tavera 2012-2017,2013,450000,Chevrolet,365000,Diesel,MUV,10,Third-Owner,Manual
2016 Honda Amaze,Amaze 2013-2016,2016,425000,Honda,80000,Petrol,Sedan,5,Second-Owner,Manual
2012 Maruti Swift Dzire,Swift Dzire 2008-2012,2012,350000,Maruti,117300,Petrol,Sedan,5,Second-Owner,Manual
2017 Maruti Baleno,Baleno 2015-2022,2017,600000,Maruti,40000,Petrol,Hatchback,5,First-Owner,Manual
2013 Tata Nano,Nano 2012-2017,2013,65000,Tata,130000,Petrol,Hatchback,4,First-Owner,Manual
2015 Hyundai Grand i10,Grand i10 2013-2016,2015,300000,Hyundai,36000,Petrol,Hatchback,5,First-Owner,Manual
2022 Renault Triber,Triber,2022,530000,Renault,60000,Petrol,MUV,7,Second-Owner,Manual
2024 Maruti Ertiga,Ertiga,2024,1250000,Maruti,13000,Petrol,MUV,7,First-Owner,Manual
2023 Hyundai Aura,Aura 2020-2023,2023,735000,Hyundai,30000,CNG,Sedan,5,First-Owner,Manual
2024 Tata Tiago,Tiago,2024,811000,Tata,10000,CNG,Hatchback,5,First-Owner,Automatic
2021 Mahindra XUV500,XUV500,2021,1350000,Mahindra,90000,Diesel,SUV,7,First-Owner,Manual
2013 Mahindra XUV500,XUV500 2011-2015,2013,725000,Mahindra,100000,Diesel,SUV,7,First-Owner,Manual
2019 Jeep Compass,Compass 2017-2021,2019,1000000,Jeep,60000,Diesel,SUV,5,First-Owner,Manual
2019 Honda Jazz,Jazz 2014-2020,2019,700000,Honda,100000,Petrol,Hatchback,5,First-Owner,Automatic
2016 Maruti Ertiga,Ertiga 2015-2022,2016,600000,Maruti,145000,CNG,MUV,7,Second-Owner,Manual
2020 Maruti Ciaz,Ciaz,2020,700000,Maruti,120000,Petrol,Sedan,5,First-Owner,Manual
2024 Maruti Ignis,Ignis,2024,470000,Maruti,20000,Petrol,Hatchback,5,First-Owner,Manual
2004 Maruti Wagon R,Wagon R 1999-2006,2004,55000,Maruti,100000,Petrol,Hatchback,5,Third-Owner,Manual
2011 Maruti Ritz,Ritz 2009-2011,2011,170000,Maruti,100000,Diesel,Hatchback,5,Second-Owner,Manual
2019 Maruti Ciaz,Ciaz,2019,700000,Maruti,50000,Diesel,Sedan,5,First-Owner,Manual
2010 Nissan Micra,Micra 2010-2012,2010,100000,Nissan,100000,Diesel,Hatchback,5,Fourth-Owner,Manual
2010 Chevrolet Spark,Spark 2007-2012,2010,100000,Chevrolet,5000,Petrol,Hatchback,5,First-Owner,Manual
2023 Tata Punch,Punch,2023,750000,Tata,36000,Petrol,SUV,5,First-Owner,Manual
2011 Maruti Alto K10,Alto K10 2010-2014,2011,150000,Maruti,80000,Petrol,Hatchback,5,Second-Owner,Manual
2007 Maruti SX4,SX4 2007-2012,2007,100000,Maruti,240000,Petrol,Sedan,5,Fifth-Owner,Manual
2016 Maruti Ertiga,Ertiga 2015-2022,2016,550000,Maruti,78000,Diesel,MUV,7,Second-Owner,Manual
2019 Maruti Ertiga,Ertiga 2015-2022,2019,790000,Maruti,133000,Petrol,MUV,7,Second-Owner,Manual
2014 Maruti Swift,Swift 2010-2014,2014,375000,Maruti,95000,Diesel,Hatchback,5,Second-Owner,Manual
2011 Maruti Swift Dzire,Swift Dzire 2008-2012,2011,205000,Maruti,91000,Diesel,Sedan,5,First-Owner,Manual
2010 Maruti Swift,Swift 2004-2010,2010,185000,Maruti,53000,Petrol,Hatchback,5,Second-Owner,Manual
2014 Maruti Swift,Swift 2010-2014,2014,365000,Maruti,98000,Diesel,Hatchback,5,Second-Owner,Manual
2025 Maruti XL6,XL6,2025,1100000,Maruti,50000,CNG,MUV,6,First-Owner,Manual
2025 Maruti Ertiga,Ertiga,2025,1090000,Maruti,40000,CNG,MUV,7,First-Owner,Manual
2022 Tata Harrier,Harrier 2019-2023,2022,1300000,Tata,120000,Diesel,SUV,5,First-Owner,Manual
2017 Maruti Swift Dzire,Dzire 2017-2020,2017,340000,Maruti,100000,Petrol,Sedan,5,Second-Owner,Manual
2013 Honda Amaze,Amaze 2013-2016,2013,300000,Honda,120000,Diesel,Sedan,5,First-Owner,Manual
2019 Hyundai Venue,Venue 2019-2022,2019,700000,Hyundai,80000,Petrol,SUV,5,First-Owner,Manual
2017 Mahindra XUV500,XUV500,2017,661000,Mahindra,120000,Diesel,SUV,7,Second-Owner,Manual
2023 Hyundai Venue,Venue,2023,890000,Hyundai,57000,Diesel,SUV,5,First-Owner,Manual
2011 Maruti Alto K10,Alto K10 2010-2014,2011,100000,Maruti,100000,Petrol,Hatchback,5,Second-Owner,Manual
2012 Ford Figo,Figo 2012-2015,2012,150000,Ford,100000,Diesel,Hatchback,5,First-Owner,Manual
2023 Maruti Brezza,Brezza,2023,1100000,Maruti,90000,CNG,SUV,5,First-Owner,Manual
2022 Hyundai Grand i10 Nios,Grand i10 Nios 2019-2023,2022,675000,Hyundai,118000,CNG,Hatchback,5,First-Owner,Manual
2018 Maruti Ciaz,Ciaz,2018,570000,Maruti,78000,Diesel,Sedan,5,First-Owner,Automatic
2015 Hyundai i10,i10,2015,425000,Hyundai,30000,Petrol,Hatchback,5,First-Owner,Manual
2017 Maruti Swift,Swift 2014-2021,2017,340000,Maruti,150000,Diesel,Hatchback,5,First-Owner,Manual
2012 Maruti Swift Dzire,Swift Dzire 2011-2014,2012,350000,Maruti,80000,Diesel,Sedan,5,First-Owner,Manual
2015 Hyundai Creta,Creta 2015-2020,2015,600000,Hyundai,120000,Petrol,SUV,5,First-Owner,Manual
2018 Maruti Ciaz,Ciaz,2018,575000,Maruti,80000,Petrol,Sedan,5,First-Owner,Manual
2019 Maruti Swift Dzire,Dzire 2017-2020,2019,650000,Maruti,70000,Petrol,Sedan,5,First-Owner,Manual
2019 Hyundai Creta,Creta 2015-2020,2019,1000000,Hyundai,20000,Petrol,SUV,5,First-Owner,Manual
2008 Maruti Swift,Swift 2004-2010,2008,150000,Maruti,160000,Petrol,Hatchback,5,Second-Owner,Manual
2022 Tata Safari,Safari 2021-2023,2022,1900000,Tata,70000,Diesel,SUV,7,First-Owner,Automatic
2015 Maruti Wagon R,Wagon R 2013-2022,2015,270000,Maruti,150000,Petrol,Hatchback,5,First-Owner,Manual
2017 Maruti Wagon R,Wagon R 2013-2022,2017,375000,Maruti,40000,Petrol,Hatchback,5,Second-Owner,Manual
2023 Maruti Baleno,Baleno,2023,850000,Maruti,30000,Petrol,Hatchback,5,First-Owner,Manual
2012 Maruti Ritz,Ritz,2012,225000,Maruti,80000,Diesel,Hatchback,5,Second-Owner,Manual
2018 Hyundai i20 Active,i20 Active,2018,415000,Hyundai,90000,Petrol,Hatchback,5,Second-Owner,Manual
2018 Tata Zest,Zest,2018,375000,Tata,70000,Petrol,Sedan,5,First-Owner,Manual
2024 Kia Sonet,Sonet,2024,975000,Kia,10000,Petrol,SUV,5,First-Owner,Manual
2014 Maruti Swift,Swift 2014-2021,2014,390000,Maruti,104445,Diesel,Hatchback,5,Second-Owner,Manual
2008 Maruti Zen Estilo,Zen Estilo,2008,150000,Maruti,120000,Petrol,Hatchback,5,Third-Owner,Manual
2023 Tata Tiago,Tiago,2023,717000,Tata,50000,Petrol,Hatchback,5,First-Owner,Manual
2013 Honda City,City 2011-2013,2013,300000,Honda,100000,CNG,Sedan,5,Third-Owner,Manual
2016 Mahindra Scorpio,Scorpio 2014-2022,2016,800000,Mahindra,160000,Diesel,SUV,7,Fifth-Owner,Manual
2012 Maruti Alto K10,Alto K10 2010-2014,2012,150000,Maruti,33000,Petrol,Hatchback,5,First-Owner,Manual
2025 Mahindra Bolero,Bolero,2025,1050000,Mahindra,20000,Diesel,SUV,7,First-Owner,Manual
2025 Mahindra Bolero,Bolero,2025,1000000,Mahindra,1000,Diesel,SUV,7,First-Owner,Manual
2021 Mahindra Bolero,Bolero,2021,1100000,Mahindra,100000,Diesel,SUV,7,First-Owner,Manual
2009 Maruti Estilo,Estilo,2009,50000,Maruti,73000,Petrol,Hatchback,5,First-Owner,Manual
2016 Maruti Alto K10,Alto K10 2014-2020,2016,200000,Maruti,70000,Petrol,Hatchback,5,First-Owner,Manual
2011 Tata Nano,Nano 2009-2011,2011,120000,Tata,48000,Petrol,Hatchback,4,First-Owner,Manual
2018 Mahindra Bolero,Bolero 2011-2019,2018,700000,Mahindra,98000,Diesel,SUV,7,Fifth-Owner,Manual
2022 Renault Triber,Triber 2019-2025,2022,450000,Renault,50000,Petrol,MUV,7,First-Owner,Manual
2024 Renault Triber,Triber 2019-2025,2024,550000,Renault,48000,Petrol,MUV,7,First-Owner,Manual
2014 Ford Ecosport,EcoSport 2013-2015,2014,275000,Ford,150000,Diesel,SUV,5,Second-Owner,Manual
2010 Maruti Swift,Swift 2004-2010,2010,120000,Maruti,100000,Diesel,Hatchback,5,Third-Owner,Manual
2016 Mahindra TUV 300,TUV 300 2015-2019,2016,420000,Mahindra,60000,Diesel,SUV,7,Third-Owner,Manual
2024 Mahindra Bolero Neo,Bolero Neo,2024,1050000,Mahindra,40000,Diesel,SUV,7,First-Owner,Manual
2013 Honda Amaze,Amaze 2013-2016,2013,240000,Honda,70000,Petrol,Sedan,5,Second-Owner,Manual
2013 Mahindra Quanto,Quanto,2013,300000,Mahindra,100000,Diesel,SUV,7,First-Owner,Manual
2022 Mahindra Bolero Neo,Bolero Neo,2022,990000,Mahindra,20000,Diesel,SUV,7,First-Owner,Manual
2021 Maruti Baleno,Baleno 2015-2022,2021,490000,Maruti,50000,Petrol,Hatchback,5,First-Owner,Manual
2020 MG Hector,Hector 2019-2021,2020,750000,MG,150000,Diesel,SUV,5,Second-Owner,Manual
2017 Maruti Vitara Brezza,Vitara Brezza 2016-2020,2017,580000,Maruti,80000,Diesel,SUV,5,Second-Owner,Manual
2018 Tata Nexon,Nexon 2017-2020,2018,600000,Tata,69000,Diesel,SUV,5,First-Owner,Manual
2019 Maruti Swift,Swift 2014-2021,2019,600000,Maruti,60000,Diesel,Hatchback,5,First-Owner,Manual
2022 Maruti Celerio,Celerio,2022,550000,Maruti,50000,CNG,Hatchback,5,First-Owner,Manual
2018 Mahindra TUV 300 Plus,TUV 300 Plus,2018,550000,Mahindra,100000,Diesel,MUV,9,First-Owner,Manual
2016 Mahindra Quanto,Quanto,2016,250000,Mahindra,78000,Diesel,SUV,7,Second-Owner,Manual
2016 Maruti Vitara Brezza,Vitara Brezza 2016-2020,2016,550000,Maruti,78000,Diesel,SUV,5,Third-Owner,Manual
2019 Maruti Vitara Brezza,Vitara Brezza 2016-2020,2019,800000,Maruti,63000,Diesel,SUV,5,Second-Owner,Manual
2023 Mahindra Scorpio,Scorpio,2023,1700000,Mahindra,50000,Diesel,SUV,7,First-Owner,Manual
2021 Mahindra Bolero,Bolero,2021,850000,Mahindra,80000,Diesel,SUV,7,Second-Owner,Manual
2019 Maruti Baleno,Baleno 2015-2022,2019,500000,Maruti,65000,Diesel,Hatchback,5,First-Owner,Manual
2023 Nissan Magnite,Magnite 2020-2024,2023,792000,Nissan,20000,Petrol,SUV,5,First-Owner,Manual
2020 Maruti Baleno,Baleno 2015-2022,2020,510000,Maruti,98000,Diesel,Hatchback,5,First-Owner,Manual
2012 Mahindra Scorpio,Scorpio 2009-2014,2012,500000,Mahindra,80000,Diesel,SUV,9,First-Owner,Manual
2020 Mahindra Bolero,Bolero,2020,800000,Mahindra,122000,Diesel,SUV,7,First-Owner,Manual
2020 Mahindra Bolero,Bolero,2020,850000,Mahindra,122000,Diesel,SUV,7,First-Owner,Manual
2024 Hyundai i20,i20,2024,975000,Hyundai,23000,Petrol,Hatchback,5,Second-Owner,Manual
2018 Toyota Innova Crysta,Innova Crysta 2016-2020,2018,1400000,Toyota,170000,Diesel,MUV,7,Third-Owner,Automatic
2015 Renault Duster,Duster 2015-2016,2015,300000,Renault,140000,Diesel,SUV,5,Second-Owner,Manual
2011 Hyundai i10,i10,2011,200000,Hyundai,150000,Petrol,Hatchback,5,First-Owner,Manual
2021 Mahindra Scorpio,Scorpio 2014-2022,2021,1220000,Mahindra,70000,Diesel,SUV,7,Second-Owner,Manual
2016 Maruti Alto K10,Alto K10 2014-2020,2016,250000,Maruti,41000,Petrol,Hatchback,5,First-Owner,Manual
2015 Mahindra Bolero,Bolero 2011-2019,2015,790000,Mahindra,34000,Diesel,SUV,7,Second-Owner,Manual
2019 Toyota Glanza,Glanza 2019-2022,2019,650000,Toyota,36669,Petrol,Hatchback,5,First-Owner,Manual
2018 Maruti Alto 800,Alto 800 2016-2019,2018,285000,Maruti,59000,Petrol,Hatchback,5,Second-Owner,Manual
2011 Toyota Innova,Innova 2004-2011,2011,445000,Toyota,89000,Diesel,MUV,8,Second-Owner,Manual
2013 Hyundai Santro Xing,Santro Xing,2013,215000,Hyundai,62000,Petrol,Hatchback,5,First-Owner,Manual
2015 Maruti Alto K10,Alto K10 2014-2020,2015,290000,Maruti,66000,Petrol,Hatchback,5,First-Owner,Manual
2010 Hyundai Santro Xing,Santro Xing,2010,180000,Hyundai,54402,Petrol,Hatchback,5,First-Owner,Manual
2015 Mahindra Bolero,Bolero 2011-2019,2015,535000,Mahindra,66000,Diesel,SUV,7,First-Owner,Manual
2022 Hyundai Venue,Venue 2019-2022,2022,690000,Hyundai,36000,Petrol,SUV,5,First-Owner,Manual
2022 Renault Kiger,Kiger 2023-2025,2022,624000,Renault,28133,Petrol,SUV,5,Second-Owner,Automatic
2022 Nissan Magnite,Magnite 2020-2024,2022,517000,Nissan,49594,Petrol,SUV,5,First-Owner,Manual
2023 MG Astor,Astor,2023,893100,MG,21506,Petrol,SUV,5,First-Owner,Manual
2024 Tata Safari,Safari,2024,2650000,Tata,15000,Diesel,SUV,7,First-Owner,Automatic
2020 Kia Sonet,Sonet 2020-2024,2020,713000,Kia,28995,Petrol,SUV,5,First-Owner,Manual
2023 Renault KWID,KWID,2023,543000,Renault,1063,Petrol,Hatchback,5,First-Owner,Automatic
2022 Maruti Dzire,Dzire,2022,632000,Maruti,13841,Petrol,Sedan,5,First-Owner,Manual
2016 Hyundai Creta,Creta 2015-2020,2016,525000,Hyundai,160000,Diesel,SUV,5,First-Owner,Manual
2022 Nissan Magnite,Magnite 2020-2024,2022,573000,Nissan,23861,Petrol,SUV,5,First-Owner,Manual
2024 Renault Kiger,Kiger 2023-2025,2024,835000,Renault,21466,Petrol,SUV,5,First-Owner,Automatic
2024 Maruti Celerio,Celerio,2024,553000,Maruti,26780,Petrol,Hatchback,5,First-Owner,Manual
2016 Honda City,City 2015-2017,2016,424000,Honda,100000,Petrol,Sedan,5,Second-Owner,Manual
2022 Nissan Magnite,Magnite 2020-2024,2022,623100,Nissan,44930,Petrol,SUV,5,First-Owner,Manual
2021 Kia Seltos,Seltos,2021,845000,Kia,42723,Petrol,SUV,5,First-Owner,Manual
2024 Audi Q3,Q3,2024,4125000,Audi,3850,Petrol,SUV,5,First-Owner,Automatic
2020 MG ZS EV,ZS EV 2020-2022,2020,1050000,MG,65000,Electric,SUV,5,Second-Owner,Automatic
2023 Renault Triber,Triber 2019-2025,2023,525000,Renault,22007,Petrol,MUV,7,Second-Owner,Automatic
2022 Hyundai Creta,Creta 2015-2020,2022,952000,Hyundai,43656,Petrol,SUV,5,First-Owner,Manual
2023 Honda City,City 2020-2023,2023,1150000,Honda,8000,Petrol,Sedan,5,First-Owner,Automatic
2015 Mahindra XUV500,XUV500,2015,850000,Mahindra,69970,Diesel,SUV,7,Second-Owner,Manual
2015 Maruti S Cross,S Cross 2015-2017,2015,550000,Maruti,47000,Diesel,SUV,5,Third-Owner,Manual
2015 Isuzu MU 7,MU 7,2015,999000,Isuzu,65000,Diesel,SUV,7,Second-Owner,Manual
2023 BMW 3 Series,3 Series,2023,6100000,BMW,20000,Petrol,Sedan,5,First-Owner,Automatic
2019 Maruti Vitara Brezza,Vitara Brezza 2016-2020,2019,850000,Maruti,55000,Diesel,SUV,5,First-Owner,Automatic
2013 Skoda Rapid,Rapid 2011-2014,2013,450000,Skoda,62000,Diesel,Sedan,5,Second-Owner,Manual
2019 Ford Endeavour,Endeavour 2015-2020,2019,1999999,Ford,89000,Diesel,SUV,7,First-Owner,Automatic
2014 Maruti Wagon R,Wagon R 2013-2022,2014,265000,Maruti,50000,Petrol,Hatchback,5,First-Owner,Manual
2021 Tata Nexon,Nexon 2020-2023,2021,990000,Tata,45000,Petrol,SUV,5,Second-Owner,Automatic
2014 Mahindra XUV500,XUV500 2011-2015,2014,490000,Mahindra,90000,Diesel,SUV,7,Third-Owner,Manual
2014 Hyundai EON,EON,2014,225000,Hyundai,65000,Petrol,Hatchback,5,First-Owner,Manual
2020 Volkswagen T-Roc,T-Roc,2020,1225000,Volkswagen,120000,Petrol,SUV,5,First-Owner,Automatic
2015 Maruti Wagon R,Wagon R 1999-2006,2015,450000,Maruti,37934,Petrol,Hatchback,5,First-Owner,Manual
2012 Mercedes-Benz C-Class,New C-Class 1997-2022,2012,950000,Mercedes-Benz,76895,Diesel,Sedan,5,Third-Owner,Automatic
2020 Toyota Innova Crysta,Innova Crysta 2016-2020,2020,1775000,Toyota,60000,Diesel,MUV,7,Second-Owner,Manual
2021 Porsche Cayenne Coupe,Cayenne Coupe 2019-2023,2021,17500000,Porsche,30000,Petrol,Coupe,4,First-Owner,Automatic
2013 Volkswagen Passat,Passat 2010-2014,2013,550000,Volkswagen,68089,Diesel,Sedan,5,Third-Owner,Automatic
2013 BMW X3,X3 2006-2013,2013,1425000,BMW,68000,Diesel,SUV,5,Third-Owner,Automatic
2012 BMW 5 Series,5 Series 2010-2013,2012,1175000,BMW,65000,Diesel,Sedan,5,First-Owner,Automatic
2023 Kia Seltos,Seltos 2019-2023,2023,1750000,Kia,15000,Petrol,SUV,5,First-Owner,Manual
2014 Mahindra Verito,Verito,2014,180000,Mahindra,160000,Diesel,Sedan,5,First-Owner,Manual
